SITEID,TITLE,lng,lat,接待未成年人,接待未成年人数,身份信息套用,非法信息套用次数,district
50022210000073,綦江****网吧）,106.655922,29.033783,1,6,0,0,綦江区
50022210000074,重庆****网吧）,106.670438,29.000801,0,0,0,0,綦江区
50022210000075,綦江****光网吧,106.670438,29.000801,0,0,0,0,綦江区
50022210000076,綦江****网吧）,106.6705,29.034492,1,50,0,0,綦江区
50022210000077,綦江****网吧),106.760685,28.660199,0,0,0,0,綦江区
50022210000078,綦江****网吧）,106.748237,29.053562,0,0,0,0,綦江区
50022210000079,重庆****网吧）,106.664985,29.023774,1,27,0,0,綦江区
50022210000080,綦江****网吧）,106.672371,29.001883,0,0,0,0,綦江区
50022210000081,綦江****网吧),106.773676,28.929484,0,0,0,0,綦江区
50022210000082,綦江****网吧）,106.690999,28.544586,0,0,0,0,綦江区
50022210000084,綦江****网吧),106.701013,28.571383,0,0,0,0,綦江区
50022210000028,綦江****会所）,106.655266,29.046409,0,0,0,0,綦江区
50022210000030,重庆****网吧）,106.659767,29.040582,1,109,1,15,綦江区
50022210000031,綦江****网吧）,106.72561,28.748535,0,0,0,0,綦江区
50022210000033,（加****情网吧,106.717112,28.953235,0,0,0,0,綦江区
50022210000036,綦江****网吧）,106.656223,29.045924,0,0,0,0,綦江区
50022210000039,綦江****网吧）,106.665444,29.03233,1,50,0,0,綦江区
50022210000040,綦江****俱乐部,106.662669,29.035703,1,41,1,1,綦江区
50022210000045,綦江****网吧）,106.672573,28.998796,1,13,0,0,綦江区
50022210000048,綦江****网吧）,106.712974,28.949271,0,0,0,0,綦江区
50022210000049,綦江****网吧),106.657514,29.044462,0,0,0,0,綦江区
50022210000050,（加****知网吧,106.683367,28.613699,0,0,0,0,綦江区
50022210000051,重庆****网吧）,106.656608,29.033579,1,155,0,0,綦江区
50022210000052,綦江****网吧）,106.51155,29.001717,0,0,0,0,綦江区
50022210000053,綦江****网吧),106.72542,28.74895,1,91,0,0,綦江区
50022210000054,綦江****网吧),106.661557,29.038107,0,0,0,0,綦江区
50022210000056,綦江****网吧）,106.657961,29.043954,0,0,0,0,綦江区
50022210000057,綦江****网吧）,106.665542,28.770592,1,87,0,0,綦江区
50022210000059,綦江****网吧）,106.658516,29.044976,0,0,0,0,綦江区
50022210000063,（加****网吧 ,106.683058,28.614427,0,0,0,0,綦江区
50022210000064,綦江****网吧）,106.690999,28.544586,0,0,0,0,綦江区
50022210000065,(加****欣网吧,106.760685,28.660199,1,28,0,0,綦江区
50022210000066,綦江****网吧）,106.674529,28.900687,0,0,0,0,綦江区
50022210000067,（加****腾网吧,106.661632,29.037194,0,0,0,0,綦江区
50022210000002,綦江****网吧）,106.683367,28.613699,0,0,0,0,綦江区
50022210000003,重庆****网吧）,106.826363,29.084747,1,1,0,0,綦江区
50022210000004,(加****罗网吧,106.683367,28.613699,0,0,0,0,綦江区
50022210000005,綦江****网吧）,106.65348,29.030756,0,0,0,0,綦江区
50022210000006,綦江****网吧）,106.683367,28.613699,0,0,0,0,綦江区
50022210000007,綦江****网吧）,106.661632,29.037194,0,0,1,3,綦江区
50022210000008,(加****道网吧,106.65844,29.0345,0,0,0,0,綦江区
50022210000009,綦江****祥网吧,106.663053,28.767924,0,0,0,0,綦江区
50022210000010,綦江****网吧）,106.760685,28.660199,1,1,0,0,綦江区
50022210000011,綦江****网吧),106.683367,28.613699,1,40,0,0,綦江区
50022210000012,(加****源网吧,106.528489,28.970643,0,0,0,0,綦江区
50022210000013,綦江****网吧),106.663292,29.037207,1,14,1,1,綦江区
50022210000014,綦江****网吧),106.760685,28.660199,0,0,0,0,綦江区
50022210000016,綦江****网吧）,106.653735,29.033287,1,26,0,0,綦江区
50022210000017,綦江****网吧）,106.656714,29.033411,0,0,0,0,綦江区
50022210000020,綦江****网吧）,106.712862,28.949156,1,1,1,1,綦江区
50022210000021,綦江****会所）,106.679237,28.87614,1,7,0,0,綦江区
50022210000022,（加****易网吧,106.665542,28.770592,0,0,0,0,綦江区
50022210000023,綦江****网吧）,106.654105,29.034298,0,0,0,0,綦江区
50022210000024,（加****诚网吧,106.712862,28.949156,0,0,0,0,綦江区
50022210000026,(加****怡网吧,106.51155,29.001717,0,0,0,0,綦江区
50022210000085,重庆****网吧）,106.660857,29.041968,0,0,0,0,綦江区
50022210000086,（加****容网吧,106.826412,29.081069,0,0,0,0,綦江区
50022210000087,重庆****代网吧,106.663302,29.037254,1,96,0,0,綦江区
50022210000090,綦江****网吧）,106.683367,28.613699,1,1,0,0,綦江区
50022210000091,綦江****直营店,106.630637,29.037285,0,0,0,0,綦江区
50022210000092,（加****直营店,106.661306,29.032181,0,0,0,0,綦江区
50022210000093,綦江****B区）,106.663564,29.023866,0,0,0,0,綦江区
50011210000182,渝北****线网吧,106.932557,28.966596,0,0,0,0,綦江区
50011010000019,重庆****晶网吧,106.923721,28.916489,0,0,0,0,綦江区
50011010000030,重庆****动网吧,106.788929,28.837951,0,0,0,0,綦江区
50022710000013,璧山****全网吧,106.936593,28.96448,0,0,0,0,綦江区
50011010000014,重庆****力网吧,106.932907,28.961378,1,1,0,0,綦江区
50022210000060,綦江****在线）,106.664934,29.037125,1,157,0,0,綦江区
50022210000088,綦江****网吧),106.659849,29.027532,1,4,0,0,綦江区
