SITEID,TITLE,lng,lat,接待未成年人,接待未成年人数,身份信息套用,非法信息套用次数,district
50010210000040,重庆****轩网吧,107.610413,29.722625,0,0,1,1,涪陵区
50010210000041,重庆****天网吧,107.407767,29.71056,1,64,0,0,涪陵区
50010210000070,重庆****林网吧,107.305494,29.741658,0,0,0,0,涪陵区
50010210000071,重庆****林网吧,107.393293,29.714037,1,26,0,0,涪陵区
50010210000072,重庆****宇网吧,107.305342,29.715344,0,0,0,0,涪陵区
50010210000073,重庆****趣网吧,107.40451,29.712205,1,3,0,0,涪陵区
50010210000074,重庆****源网吧,107.397502,29.715055,0,0,0,0,涪陵区
50010210000077,重庆****奔网吧,107.305253,29.741896,0,0,0,0,涪陵区
50010210000042,重庆****淼网吧,107.27388,29.756612,0,0,0,0,涪陵区
50010210000043,重庆****方网吧,107.393298,29.712947,0,0,0,0,涪陵区
50010210000045,重庆****凌网吧,107.059284,29.661825,0,0,0,0,涪陵区
50010210000046,重庆****结网吧,107.406265,29.706028,0,0,1,1,涪陵区
50010210000047,重庆****舟网吧,107.112568,29.449758,0,0,0,0,涪陵区
50010210000048,重庆****豪网吧,107.305152,29.743515,0,0,0,0,涪陵区
50010210000049,重庆****然网吧,107.396075,29.715324,1,96,0,0,涪陵区
50010210000050,重庆****沙网吧,107.402279,29.706437,0,0,0,0,涪陵区
50010210000053,重庆****岛网吧,107.401764,29.717158,1,37,1,9,涪陵区
50010210000054,重庆****风网吧,107.401238,29.705822,0,0,0,0,涪陵区
50010210000055,重庆****合网吧,107.369365,29.658625,0,0,0,0,涪陵区
50010210000057,重庆****河网吧,107.38517,29.707132,1,30,0,0,涪陵区
50010210000058,重庆****月网吧,107.410074,29.702122,0,0,0,0,涪陵区
50010210000059,重庆****爽网吧,107.404872,29.71457,1,67,1,1,涪陵区
50010210000060,重庆****轩网吧,107.114138,29.449003,0,0,0,0,涪陵区
50010210000062,重庆****舟网吧,107.403388,29.710697,1,29,1,1,涪陵区
50010210000063,重庆****皓网吧,107.386235,29.707847,0,0,0,0,涪陵区
50010210000065,重庆****点网吧,107.386956,29.709453,1,10,1,4,涪陵区
50010210000067,重庆****悦网吧,107.40759,29.706793,1,59,0,0,涪陵区
50010210000068,重庆****朋网吧,107.40761,29.707281,1,18,0,0,涪陵区
50010210000069,重庆****翰网吧,107.493165,29.553209,0,0,0,0,涪陵区
50010210000037,重庆****圆网吧,107.306788,29.741101,0,0,0,0,涪陵区
