SITEID,TITLE,lng,lat,接待未成年人,接待未成年人数,身份信息套用,非法信息套用次数,district
50010610002071,重庆****散网吧,106.470923,29.564321,0,0,0,0,沙坪坝区
50010610002072,重庆****通网吧,106.464694,29.560703,0,0,1,25,沙坪坝区
50010610002076,沙坪****分公司,106.478999,29.563684,0,0,0,0,沙坪坝区
50010610002077,沙坪****俱乐部,106.46883,29.570358,0,0,0,0,沙坪坝区
50010610002078,重庆****迷俱乐,106.46883,29.570358,0,0,0,0,沙坪坝区
50010610002079,沙坪****网苑),106.46516,29.576901,0,0,0,0,沙坪坝区
50010610002090,重庆****限公司,106.474633,29.568561,0,0,1,6,沙坪坝区
50010610002091,重庆****钇网吧,106.465099,29.577011,0,0,0,0,沙坪坝区
50010610002092,重庆****网吧),106.463762,29.578909,0,0,0,0,沙坪坝区
50010610002093,沙坪****乙网吧,106.381331,29.598058,0,0,0,0,沙坪坝区
50010610002094,重庆****隼网吧,106.463724,29.578895,0,0,1,1,沙坪坝区
50010610002096,重庆****网吧),106.4618,29.567251,0,0,1,1,沙坪坝区
50010610002097,重庆****丁网吧,106.46614,29.562578,0,0,1,19,沙坪坝区
50010610004001,重庆****闲网吧,106.374805,29.630548,0,0,0,0,沙坪坝区
50010610004002,重庆****轩网吧,106.477508,29.558748,0,0,0,0,沙坪坝区
50010610004003,重庆****双网吧,106.315089,29.626792,0,0,0,0,沙坪坝区
50010610004004,重庆****梦网吧,106.46257,29.552288,0,0,1,1,沙坪坝区
50010610004006,重庆****联网吧,106.467482,29.560417,0,0,0,0,沙坪坝区
50010610004007,重庆****月网吧,106.338752,29.62508,0,0,0,0,沙坪坝区
50010610004008,重庆****福网吧,106.470582,29.55711,0,0,1,6,沙坪坝区
50010610004009,重庆****坤网吧,106.47841,29.546921,0,0,0,0,沙坪坝区
50010610004010,重庆****网吧）,106.468684,29.558822,0,0,0,0,沙坪坝区
50010610004011,沙坪****锦网吧,106.47706,29.544767,0,0,1,3,沙坪坝区
50099910000014,沙坪****服务站,106.470169,29.557573,0,0,0,0,沙坪坝区
50010710000217,重庆****回网吧,106.370573,29.550252,0,0,0,0,沙坪坝区
50010610009027,沙区****柱网吧,106.376866,29.55731,0,0,0,0,沙坪坝区
50010610009028,沙坪****雨网吧,106.344339,29.621394,0,0,1,2,沙坪坝区
50010610009029,重庆****力网吧,106.33757,29.627652,0,0,0,0,沙坪坝区
50010610009030,渔人****线回龙,106.392482,29.711947,0,0,0,0,沙坪坝区
50010610009032,沙坪****闲会所,106.337107,29.626058,0,0,1,1,沙坪坝区
50010610009033,沙坪****网吧),106.307693,29.608452,0,0,1,4,沙坪坝区
50010610009034,渔人****线西永,106.384373,29.603409,0,0,0,0,沙坪坝区
50010610009035,重庆****光海),106.307693,29.608452,0,0,0,0,沙坪坝区
50010610009036,重庆****络会所,106.307693,29.608452,0,0,0,0,沙坪坝区
50010610009037,重庆****力网吧,106.309359,29.558205,0,0,1,12,沙坪坝区
50010610009038,重庆****居网吧,106.313022,29.563557,0,0,0,0,沙坪坝区
50010610009039,重庆****珊网吧,106.379624,29.636179,0,0,1,1,沙坪坝区
50010610009040,重庆****浪网吧,106.374805,29.630548,0,0,0,0,沙坪坝区
50010610009041,重庆****日网吧,106.310011,29.555621,0,0,0,0,沙坪坝区
50010610009042,重庆****泉网吧,106.339043,29.624997,0,0,0,0,沙坪坝区
50010610009043,重庆****伟网吧,106.341348,29.647747,0,0,0,0,沙坪坝区
50010610009045,亚联****恋网城,106.310827,29.555739,0,0,1,3,沙坪坝区
50010610009046,沙坪****鱼网吧,106.312056,29.585733,0,0,1,1,沙坪坝区
50010610009047,重庆****亮网吧,106.33783,29.627379,0,0,1,3,沙坪坝区
50010610009048,重庆****费点),106.33783,29.627379,0,0,0,0,沙坪坝区
50010610009049,重庆****桃网吧,106.338327,29.625388,0,0,0,0,沙坪坝区
50010610009050,重庆****品网吧,106.316226,29.68099,0,0,0,0,沙坪坝区
50010610009051,重庆****网吧）,106.307693,29.608452,0,0,1,38,沙坪坝区
50010610009052,重庆****空网吧,106.337074,29.626092,0,0,0,0,沙坪坝区
50010610009053,重庆****网吧）,106.307693,29.608452,0,0,0,0,沙坪坝区
50010610009054,重庆****志网吧,106.307693,29.608452,0,0,0,0,沙坪坝区
50010610004012,重庆****芳网吧,106.477551,29.545357,0,0,0,0,沙坪坝区
50010610004013,重庆****网吧),106.477571,29.545387,0,0,0,0,沙坪坝区
50010610004014,重庆****楼网吧,106.480014,29.561627,0,0,1,2,沙坪坝区
50010610005001,重庆****婷网吧,106.464969,29.557916,0,0,1,3,沙坪坝区
50010610005002,重庆****达网吧,106.313741,29.565845,0,0,1,4,沙坪坝区
50010610005003,重庆****座网吧,106.463041,29.553309,0,0,0,0,沙坪坝区
50010610005004,沙坪****子座),106.464567,29.554662,0,0,0,0,沙坪坝区
50010610005006,重庆****下网吧,106.461611,29.546063,0,0,0,0,沙坪坝区
50010610005007,重庆****舟网吧,106.458745,29.555402,0,0,0,0,沙坪坝区
50010610005008,重庆****意网吧,106.460854,29.550808,0,0,0,0,沙坪坝区
50010610005009,重庆****空网吧,106.460618,29.551154,0,0,0,0,沙坪坝区
50010610005011,重庆****康网吧,106.38448,29.593981,0,0,0,0,沙坪坝区
50010610005012,重庆****浪网吧,106.455647,29.543937,0,0,1,2,沙坪坝区
50010610005013,重庆****艳网吧,106.45486,29.53113,0,0,1,1,沙坪坝区
50010610005014,重庆****府网吧,106.313201,29.556111,0,0,1,2,沙坪坝区
50010610005015,重庆****岸网吧,106.298656,29.601566,0,0,1,3,沙坪坝区
50010610005016,重庆****佳网吧,106.453061,29.530251,0,0,0,0,沙坪坝区
50010610005017,重庆****络会所,106.449911,29.577406,0,0,0,0,沙坪坝区
50010610005018,重庆****谊网吧,106.448891,29.556392,0,0,1,1,沙坪坝区
50010610005019,重庆****聚网吧,106.450089,29.565138,0,0,0,0,沙坪坝区
50010610005020,重庆****力网吧,106.449143,29.53406,0,0,0,0,沙坪坝区
50010610005021,重庆****力网吧,106.463554,29.545092,0,0,0,0,沙坪坝区
50010610005022,重庆****海网吧,106.459056,29.551581,0,0,0,0,沙坪坝区
50010610005023,重庆****触网吧,106.459497,29.544752,0,0,0,0,沙坪坝区
50010610006001,重庆****奇网吧,106.436149,29.530845,0,0,1,1,沙坪坝区
50010610006004,重庆****来网吧,106.382812,29.589748,0,0,0,0,沙坪坝区
50010610006005,重庆****沁网吧,106.31227,29.563542,0,0,0,0,沙坪坝区
50010610006006,重庆****环网吧,106.447154,29.518754,0,0,0,0,沙坪坝区
50010610006007,重庆****宇网吧,106.447498,29.520946,0,0,0,0,沙坪坝区
50010610006008,重庆****卓网吧,106.384659,29.602137,0,0,0,0,沙坪坝区
50010610006009,重庆****妹网吧,106.446286,29.53045,0,0,1,3,沙坪坝区
50010610006010,重庆****孙网吧,106.390958,29.730894,0,0,0,0,沙坪坝区
50010610006012,沙坪****彩网吧,106.374805,29.630548,0,0,0,0,沙坪坝区
50010610006014,重庆****波网吧,106.447045,29.519003,0,0,0,0,沙坪坝区
50010610006015,重庆****悦网吧,106.446985,29.517637,0,0,0,0,沙坪坝区
50010610006016,重庆****花网吧,106.447757,29.521487,0,0,0,0,沙坪坝区
50010610006017,(加****明春),106.447045,29.519003,0,0,0,0,沙坪坝区
50010610006018,重庆****潮网吧,106.447045,29.519003,0,0,0,0,沙坪坝区
50010610006019,重庆****人网吧,106.447498,29.520946,0,0,1,1,沙坪坝区
50010610006020,重庆****人网吧,106.446998,29.517745,0,0,0,0,沙坪坝区
50010610007001,重庆****对网吧,106.424612,29.681997,0,0,0,0,沙坪坝区
50010610007002,重庆****浪网吧,106.428183,29.518554,0,0,0,0,沙坪坝区
50010610007003,重庆****罗网吧,106.424855,29.520305,0,0,0,0,沙坪坝区
50010610007004,重庆****往网吧,106.417893,29.558168,0,0,0,0,沙坪坝区
50010610007005,重庆****爵网吧,106.426484,29.529301,0,0,0,0,沙坪坝区
50010610007006,重庆****诚网吧,106.461458,29.547337,0,0,0,0,沙坪坝区
50010610007007,重庆****情网吧,106.429589,29.518261,0,0,0,0,沙坪坝区
50010610007008,重庆****川网吧,106.426558,29.529162,0,0,0,0,沙坪坝区
50010610007009,重庆****话网吧,106.424933,29.57412,0,0,1,2,沙坪坝区
50010610007010,重庆****臣网吧,106.4259,29.572755,0,0,0,0,沙坪坝区
50010610007011,重庆****涯网吧,106.310827,29.555739,0,0,1,2,沙坪坝区
50010610007012,重庆****真网吧,106.46924,29.570842,0,0,0,0,沙坪坝区
50010610007013,重庆****楼网吧,106.423211,29.594658,0,0,0,0,沙坪坝区
50010610007014,重庆****德网吧,106.420521,29.596964,0,0,0,0,沙坪坝区
50010610007015,重庆****群网吧,106.419617,29.609637,0,0,0,0,沙坪坝区
50010610007016,重庆****枫网吧,106.425679,29.516026,0,0,1,4,沙坪坝区
50010610008001,重庆****击网吧,106.450329,29.609282,0,0,1,2,沙坪坝区
50010610008002,重庆****极网吧,106.452097,29.61047,0,0,0,0,沙坪坝区
50010610008003,重庆****楼网吧,106.449326,29.605621,0,0,0,0,沙坪坝区
50010610008004,重庆****创网吧,106.419617,29.609637,0,0,1,4,沙坪坝区
50010610008005,重庆****华网吧,106.449911,29.61045,0,0,0,0,沙坪坝区
50010610008006,重庆****阁网吧,106.374805,29.630548,0,0,1,1,沙坪坝区
50010610008007,重庆****翔网吧,106.312875,29.56355,0,0,0,0,沙坪坝区
50010610008008,重庆****水网吧,106.449154,29.622071,0,0,0,0,沙坪坝区
50010610008009,重庆****趣网吧,106.337651,29.625741,0,0,0,0,沙坪坝区
50010610008010,重庆****子网吧,106.463868,29.539129,0,0,0,0,沙坪坝区
50010610008012,重庆****秀网吧,106.466044,29.657329,0,0,0,0,沙坪坝区
50010610009001,重庆****途网吧,106.381572,29.601418,0,0,1,1,沙坪坝区
50010610009002,重庆****铃网吧,106.378242,29.636709,0,0,0,0,沙坪坝区
50010610009003,重庆****宏网吧,106.391451,29.710027,0,0,0,0,沙坪坝区
50010610009004,重庆****禄网吧,106.342734,29.624085,0,0,0,0,沙坪坝区
50010610009005,重庆****强网吧,106.337235,29.625644,0,0,0,0,沙坪坝区
50010610009006,重庆****世网城,106.33766,29.627545,0,0,1,5,沙坪坝区
50010610009008,重庆****域网吧,106.321957,29.691684,0,0,0,0,沙坪坝区
50010610009009,重庆****云网吧,106.313542,29.680193,0,0,0,0,沙坪坝区
50010610009011,重庆****刘网吧,106.315783,29.682246,0,0,0,0,沙坪坝区
50010610009012,重庆****越网吧,106.31506,29.680336,0,0,1,1,沙坪坝区
50010610009013,重庆****力网吧,106.381434,29.598429,0,0,0,0,沙坪坝区
50010610009014,重庆****发网吧,106.342122,29.625052,0,0,1,2,沙坪坝区
50010610009015,重庆****力网吧,106.338402,29.626884,0,0,0,0,沙坪坝区
50010610009016,重庆****力网吧,106.338642,29.626681,0,0,0,0,沙坪坝区
50010610009017,重庆****力网吧,106.31147,29.606771,0,0,0,0,沙坪坝区
50010610009018,沙坪****网吧）,106.307693,29.608452,0,0,0,0,沙坪坝区
50010610009020,重庆****春阳店,106.309525,29.563765,0,0,0,0,沙坪坝区
50010610009021,重庆****力网吧,106.313741,29.565845,0,0,0,0,沙坪坝区
50010610009022,重庆****力网吧,106.307693,29.608452,0,0,0,0,沙坪坝区
50010610009023,重庆****网吧）,106.307693,29.608452,0,0,0,0,沙坪坝区
50010610009024,沙坪****家网吧,106.311554,29.565198,0,0,0,0,沙坪坝区
50010610009025,重庆****费点),106.301229,29.616563,0,0,0,0,沙坪坝区
50010610009026,沙区****力网吧,106.38435,29.610068,0,0,0,0,沙坪坝区
50023210000009,武隆****浪网吧,106.46441,29.564641,0,0,0,0,沙坪坝区
50011310000036,巴南****韵网吧,106.465901,29.564483,0,0,0,0,沙坪坝区
50023010000006,丰都****圆网吧,106.378242,29.636709,0,0,0,0,沙坪坝区
50022310000018,潼南****乐网吧,106.379759,29.602139,0,0,1,11,沙坪坝区
50022510000012,大足****顺网吧,106.454864,29.53113,0,0,0,0,沙坪坝区
50099910000777,沙区****区测试,106.471069,29.563762,0,0,0,0,沙坪坝区
50010610002015,重庆****网网吧,106.472196,29.567966,0,0,1,1,沙坪坝区
50010610002022,重庆****江网吧,106.455806,29.544319,0,0,0,0,沙坪坝区
50010610004005,重庆****林网吧,106.382812,29.589748,0,0,0,0,沙坪坝区
50010610009031,沙坪****缘网城,106.337028,29.626076,0,0,0,0,沙坪坝区
50010610006003,重庆****梦网吧,106.446491,29.530579,0,0,1,1,沙坪坝区
50010610008011,重庆****锐网吧,106.451671,29.642916,0,0,0,0,沙坪坝区
50010610009007,重庆****丽网吧,106.305135,29.561603,0,0,0,0,沙坪坝区
50010110000070,万州****风网吧,106.307693,29.608452,1,52,0,0,沙坪坝区
