SITEID,TITLE,lng,lat,接待未成年人,接待未成年人数,身份信息套用,非法信息套用次数,district
50011710000091,重庆****兄网吧,106.274467,29.994497,0,0,0,0,合川区
50011710000092,重庆****谷网吧,106.247782,30.007464,1,7,0,0,合川区
50011710000093,重庆****溪网吧,106.328404,30.190748,1,12,0,0,合川区
50011710000094,重庆****语网吧,106.233557,30.097993,1,56,0,0,合川区
50011710000095,合川****溪网吧,106.269078,29.993901,1,36,0,0,合川区
50011710000098,重庆****约网吧,106.280993,29.980781,0,0,0,0,合川区
50011710000100,重庆****林网吧,106.060155,30.104706,0,0,0,0,合川区
50011710000101,合川****心网吧,106.277901,30.011708,0,0,0,0,合川区
50011710000102,重庆****营网吧,106.274489,29.985697,0,0,0,0,合川区
50011710000103,重庆****友网吧,106.060288,30.104303,0,0,0,0,合川区
50011710000106,重庆****舟网吧,106.27624,30.011812,0,0,0,0,合川区
50011710000107,重庆****人网吧,106.597791,30.083864,1,38,0,0,合川区
50011710000108,重庆****游网吧,106.258442,30.002715,0,0,0,0,合川区
50011710000109,重庆****枪网吧,106.262773,29.999455,0,0,0,0,合川区
50011710000110,重庆****菊网吧,106.002166,30.365678,1,4,0,0,合川区
50011710000112,重庆****线网吧,106.318029,30.118708,0,0,0,0,合川区
50011710000114,重庆****网吧）,106.271731,29.982542,0,0,0,0,合川区
50011710000062,重庆****网吧）,106.401976,30.00916,0,0,0,0,合川区
50011710000063,重庆****网吧）,106.263013,30.000456,1,242,0,0,合川区
50011710000064,重庆****联网吧,106.477119,29.905204,1,769,0,0,合川区
50011710000066,重庆****红网吧,106.474161,30.222834,0,0,0,0,合川区
50011710000067,重庆****钐网吧,106.597901,30.084262,0,0,0,0,合川区
50011710000068,重庆****梦网吧,106.273607,29.986038,0,0,0,0,合川区
50011710000069,重庆****田网吧,106.274923,30.007282,1,22,0,0,合川区
50011710000071,重庆****动网吧,106.269569,30.00716,0,0,0,0,合川区
50011710000073,重庆****叶网吧,106.318029,30.118708,0,0,0,0,合川区
50011710000074,重庆****井网吧,106.36142,29.948398,0,0,0,0,合川区
50011710000075,重庆****河网吧,106.183224,30.180402,0,0,0,0,合川区
50011710000076,重庆****缘网吧,106.273597,29.984648,0,0,0,0,合川区
50011710000077,重庆****鑫网吧,106.334533,30.086609,0,0,0,0,合川区
50011710000078,重庆****坊网吧,106.248913,30.004358,0,0,1,4,合川区
50011710000079,重庆****翼网吧,106.268534,29.998357,0,0,0,0,合川区
50011710000080,重庆****神网吧,106.274044,29.9782,0,0,0,0,合川区
50011710000023,重庆****兴网吧,106.334533,30.086609,1,4,0,0,合川区
50011710000026,重庆****趣网吧,106.41246,29.978868,0,0,0,0,合川区
50011710000027,重庆****宇网吧,106.281546,29.983049,1,47,0,0,合川区
50011710000028,重庆****人网吧,106.261661,29.9994,0,0,0,0,合川区
50011710000029,重庆****浪网吧,106.299963,29.972992,0,0,0,0,合川区
50011710000030,重庆****语网吧,106.275626,29.995089,1,38,0,0,合川区
50011710000032,重庆****盛网吧,106.513059,30.071807,0,0,0,0,合川区
50011710000033,重庆****尚网吧,106.240743,30.009391,0,0,0,0,合川区
50011710000034,重庆****网网吧,106.273259,29.986433,0,0,0,0,合川区
50011710000035,重庆****青网吧,106.27393,29.985961,0,0,0,0,合川区
50011710000036,重庆****笔网吧,106.056226,30.108121,0,0,0,0,合川区
50011710000037,重庆****通网吧,106.474161,30.222834,0,0,0,0,合川区
50011710000115,重庆****兔网吧,106.410768,29.97865,0,0,1,7,合川区
50011710000116,重庆****江网吧,106.56789,30.186669,0,0,0,0,合川区
50011710000118,重庆****夕网吧,106.233449,30.097124,1,24,0,0,合川区
50011710000119,重庆****愿网吧,106.335368,30.087092,0,0,0,0,合川区
50011710000120,重庆****予网吧,106.587434,30.26318,0,0,0,0,合川区
50011710000121,重庆****庙网吧,106.41246,29.978868,0,0,0,0,合川区
50011710000122,重庆****味屋）,106.270084,30.00391,1,1,0,0,合川区
50011710000124,重庆****怡网吧,106.41246,29.978868,1,33,0,0,合川区
50011710000125,重庆****话网吧,106.318029,30.118708,0,0,0,0,合川区
50011710000126,重庆****好网吧,106.328172,30.194295,0,0,0,0,合川区
50011710000127,重庆****士网吧,106.274533,29.994359,0,0,1,2,合川区
50011710000129,重庆****天网吧,106.056226,30.108121,0,0,0,0,合川区
50011710000130,重庆****星网吧,106.469328,30.216711,0,0,0,0,合川区
50011710000132,重庆****兴网吧,106.531555,29.982693,0,0,0,0,合川区
50011710000134,重庆****达网吧,106.27022,29.981322,1,51,1,2,合川区
50011710000136,重庆****界网吧,106.258448,30.002129,1,89,0,0,合川区
50011710000141,重庆****手网吧,106.26062,29.999845,0,0,0,0,合川区
50011710000143,重庆****天网吧,106.268534,29.998357,1,1,0,0,合川区
50011710000144,重庆****宇网吧,106.41246,29.978868,0,0,0,0,合川区
50011710000145,重庆****桥网吧,106.083491,30.335679,0,0,0,0,合川区
50011710000146,重庆****极网吧,106.144998,30.003619,0,0,0,0,合川区
50011710000147,合川****爽网吧,106.318029,30.118708,0,0,0,0,合川区
50011710000148,重庆****月网吧,106.43973,30.083706,0,0,0,0,合川区
50011710000150,重庆****梦网吧,106.060886,30.10144,0,0,0,0,合川区
50011710000151,重庆****姐网吧,106.530558,29.977977,1,1,0,0,合川区
50011710000152,重庆****网吧）,106.270334,29.996494,0,0,0,0,合川区
50011710000153,重庆****海网吧,106.401976,30.00916,0,0,0,0,合川区
50011710000154,合川****帝网吧,106.269518,29.98185,1,53,0,0,合川区
50011710000162,重庆****密狗）,106.41246,29.978868,0,0,0,0,合川区
50011710000163,重庆****鑫网吧,106.41246,29.978868,1,17,0,0,合川区
50011710000165,重庆****密狗）,106.318029,30.118708,0,0,0,0,合川区
50011710000001,重庆****糖网吧,106.28016,29.982004,0,0,1,1,合川区
50011710000002,重庆****城网吧,106.258442,30.002715,0,0,0,0,合川区
50011710000004,重庆****兴网吧,106.247962,30.005349,1,47,1,6,合川区
50011710000005,重庆****山网吧,106.276879,29.982862,0,0,0,0,合川区
50011710000006,重庆****流网吧,106.2782,30.01205,0,0,1,1,合川区
50011710000008,重庆****氏网吧,106.275911,29.996936,0,0,0,0,合川区
50011710000009,重庆****隆网吧,106.233758,30.096569,1,5,1,1,合川区
50011710000010,重庆****情网吧,106.267089,29.997072,0,0,0,0,合川区
50011710000011,重庆****心网吧,106.597901,30.084262,1,50,0,0,合川区
50011710000012,重庆****逸网吧,106.570412,30.185553,0,0,0,0,合川区
50011710000013,重庆****河网吧,106.437386,30.02507,0,0,0,0,合川区
50011710000014,重庆****人网吧,106.272531,30.00367,0,0,0,0,合川区
50011710000015,重庆****朝网吧,106.247962,30.005349,0,0,0,0,合川区
50011710000016,重庆****悠网吧,106.37706,30.24653,0,0,1,1,合川区
50011710000017,重庆****青网吧,106.154217,30.021841,0,0,0,0,合川区
50011710000018,重庆****升网吧,106.32678,30.187986,1,120,0,0,合川区
50011710000019,重庆****文网吧,106.358469,29.945887,0,0,0,0,合川区
50011710000020,重庆****海网吧,106.277927,30.009515,0,0,0,0,合川区
50011710000021,重庆****心网吧,106.268534,29.998357,0,0,0,0,合川区
50011710000022,重庆****锋网吧,106.26062,29.999845,1,75,0,0,合川区
50011710000057,重庆****方网吧,106.056226,30.108121,0,0,0,0,合川区
50011710000082,重庆****源网吧,106.41246,29.978868,0,0,0,0,合川区
50011710000105,重庆****戒网吧,106.247442,30.006883,0,0,0,0,合川区
50011710000113,重庆****汇网吧,106.318029,30.118708,0,0,0,0,合川区
50011710000031,重庆****灵网吧,106.258779,30.002137,0,0,0,0,合川区
