SITEID,TITLE,lng,lat,接待未成年人,接待未成年人数,身份信息套用,非法信息套用次数,district
50010110000047,万州****村网吧,108.413439,30.710054,0,0,0,0,万州区
50010110000048,万州****网吧）,108.413439,30.710054,1,66,0,0,万州区
50010110000049,万州****月网吧,108.162739,30.768204,0,0,0,0,万州区
50010110000050,万州****华网吧,108.398586,30.789703,0,0,0,0,万州区
50010110000052,万州****源网吧,108.375376,30.820424,1,151,0,0,万州区
50010110000053,万州****站网吧,108.623132,30.819623,1,5,0,0,万州区
50010110000054,万州****星网吧,108.455265,30.761334,0,0,0,0,万州区
50010110000055,万州****雪网吧,108.389228,30.809835,1,1,0,0,万州区
50010110000056,万州****莲网吧,108.398586,30.789703,0,0,0,0,万州区
50010110000057,万州****新闻）,108.424149,30.686028,0,0,0,0,万州区
50010110000058,万州****归网吧,108.396234,30.781653,1,1,0,0,万州区
50010110000059,万州****桥网吧,108.416804,30.77086,0,0,0,0,万州区
50010110000060,万州****阳网吧,108.386922,30.814504,0,0,0,0,万州区
50010110000061,万州****云网吧,108.378427,30.807923,1,2,0,0,万州区
50010110000064,万州****网吧),108.382229,30.820494,0,0,0,0,万州区
50010110000065,万州****源网吧,108.377839,30.876154,0,0,0,0,万州区
50010110000067,万州****航网吧,108.495991,30.773141,1,1,0,0,万州区
50010110000068,万州****韵网吧,108.401989,30.761491,1,13,0,0,万州区
50010110000069,万州****道网吧,108.465256,30.782344,0,0,0,0,万州区
50010110000072,万州****路网吧,108.093363,30.723646,0,0,0,0,万州区
50010110000073,万州****功网吧,108.273553,30.820141,0,0,0,0,万州区
50010110000074,万州****飞网吧,108.398586,30.789703,0,0,0,0,万州区
50010110000076,万州****文网吧,108.615955,30.663515,0,0,1,2,万州区
50010110000079,万州****峰网吧,108.382387,30.757214,0,0,0,0,万州区
50010110000080,万州****指网吧,108.383614,30.815837,0,0,0,0,万州区
50010110000081,万州****风网吧,108.384838,30.81573,0,0,0,0,万州区
50010110000194,万州****城网吧,108.37639,30.849581,1,9,0,0,万州区
50010110000195,万州****驹网吧,108.645436,30.615054,0,0,0,0,万州区
50010110000196,万州****士网吧,108.409983,30.890794,1,46,0,0,万州区
50010110000197,万州****珈网吧,108.386149,30.811136,1,34,0,0,万州区
50010110000198,万州****博网吧,108.377586,30.806166,1,64,0,0,万州区
50010110000200,万州****喜网吧,107.967666,30.813463,0,0,0,0,万州区
50010110000201,万州****网吧 ,108.351374,30.714806,0,0,0,0,万州区
50010110000202,万州****佳网吧,107.967188,30.813606,0,0,0,0,万州区
50010210000023,重庆****云网吧,108.383627,30.819685,0,0,0,0,万州区
50010110000082,万州****风网吧,108.384396,30.818266,1,1,0,0,万州区
50010110000084,万州****意网吧,108.37639,30.849581,1,2,0,0,万州区
50010110000085,万州****达网吧,108.376556,30.848122,0,0,0,0,万州区
50010110000086,万州****艺网吧,108.37613,30.751937,0,0,0,0,万州区
50010110000087,万州****网城）,108.452726,30.76394,0,0,0,0,万州区
50010110000088,万州****滩网吧,108.612987,30.74119,0,0,0,0,万州区
50010110000089,万州****竹网吧,108.465256,30.782344,0,0,0,0,万州区
50010110000090,万州****界网吧,108.01585,30.859018,0,0,0,0,万州区
50010110000091,万州****智网吧,108.374907,30.857677,1,5,0,0,万州区
50010110000092,万州****巢网吧,108.374146,30.820843,0,0,0,0,万州区
50010110000093,万州****骋网吧,108.379659,30.820686,1,2,1,2,万州区
50010110000094,万州****巢网吧,108.380915,30.82212,0,0,0,0,万州区
50010110000095,万州****宇网吧,108.379632,30.87416,0,0,0,0,万州区
50010110000096,万州****鸟网吧,108.386582,30.808392,0,0,0,0,万州区
50010110000097,万州****升网吧,108.20792,30.795537,0,0,0,0,万州区
50010110000098,万州****迹网吧,108.377737,30.850181,0,0,0,0,万州区
50010110000099,万州****鑫网吧,108.377654,30.850226,1,9,0,0,万州区
50010110000100,万州****达网吧,108.273487,30.819345,0,0,0,0,万州区
50010110000101,万州****瑞网吧,108.410577,30.776072,1,5,0,0,万州区
50010110000102,万州****鸟网吧,108.382911,30.817206,0,0,0,0,万州区
50010110000103,万州****龙网吧,108.385902,30.816495,1,6,1,1,万州区
50010110000105,万州****龙网吧,108.41232,30.837899,1,16,0,0,万州区
50010110000106,万州****光网吧,108.369807,30.832177,0,0,0,0,万州区
50010110000107,万州****地网吧,108.376877,30.822631,1,2,0,0,万州区
50010110000109,万州****程网吧,108.379217,30.787324,0,0,0,0,万州区
50010110000110,万州****日网吧,108.8217,30.601327,0,0,0,0,万州区
50010110000111,万州****莲网吧,108.417697,30.769703,1,1,1,2,万州区
50010110000112,万州****C城）,108.447041,30.76651,0,0,0,0,万州区
50010110000113,万州****光网吧,108.245019,30.641239,0,0,0,0,万州区
50010110000115,万州****十度）,108.383684,30.819846,0,0,0,0,万州区
50010110000117,万州****仙网吧,108.383593,30.805652,0,0,0,0,万州区
50010110000118,万州****燕网吧,108.444714,30.905451,0,0,0,0,万州区
50010110000119,万州****五网吧,108.44361,30.905287,0,0,0,0,万州区
50010110000120,万州****里巴吧,108.378854,30.822413,1,24,0,0,万州区
50010110000121,万州****缘网吧,108.398586,30.789703,0,0,0,0,万州区
50010110000122,万州****D城),108.452726,30.76394,0,0,0,0,万州区
50010110000123,万州****蓝网城,108.386465,30.813557,1,18,0,0,万州区
50010110000126,万州****纪网吧,108.388082,30.814702,0,0,0,0,万州区
50010110000127,万州****速网吧,108.380332,30.820457,0,0,0,0,万州区
50010110000128,万州****心网吧,108.388083,30.808733,1,2,0,0,万州区
50010110000129,万州****元网吧,108.398586,30.789703,0,0,0,0,万州区
50010110000130,万州****中网吧,108.398586,30.789703,0,0,0,0,万州区
50010110000131,万州****B城),108.389864,30.802786,0,0,0,0,万州区
50010110000132,万州****源网吧,108.380387,30.819955,0,0,0,0,万州区
50010110000133,万州****越网吧,108.384738,30.820081,0,0,0,0,万州区
50010110000134,万州****欣网吧,108.398586,30.789703,0,0,0,0,万州区
50010110000135,万州****龙网吧,108.383955,30.818552,0,0,0,0,万州区
50010110000136,万州****成网吧,108.450937,30.572861,0,0,0,0,万州区
50010110000137,万州****骄网吧,108.371452,30.821858,1,12,0,0,万州区
50010110000138,万州****通网吧,108.647076,30.614462,0,0,0,0,万州区
50010110000139,万州****宏潮）,108.413439,30.710054,1,11,0,0,万州区
50010110000140,万州****河网吧,108.386465,30.813557,0,0,0,0,万州区
50010110000141,万州****缘婉）,108.384455,30.812235,0,0,0,0,万州区
50010110000142,万州****度网城,108.377922,30.847554,1,8,0,0,万州区
50010110000143,万州****迅网吧,108.398586,30.789703,0,0,0,0,万州区
50010110000144,万州****限网吧,108.389993,30.807496,1,1,0,0,万州区
50010110000145,万州****网网吧,108.312055,30.830094,1,1,0,0,万州区
50010110000146,万州****目网吧,108.392424,30.80736,0,0,0,0,万州区
50010110000148,万州****地网吧,108.396283,30.781455,0,0,0,0,万州区
50010110000149,万州****典网吧,108.371432,30.821468,0,0,0,0,万州区
50010110000151,万州****晴网吧,108.450365,30.770759,0,0,0,0,万州区
50010110000152,万州****光网吧,108.383493,30.816418,1,8,0,0,万州区
50010110000154,万州****佳网吧,108.384447,30.817625,1,1,1,2,万州区
50010110000155,万州****C城),108.398948,30.790731,0,0,0,0,万州区
50010110000157,万州****缘网吧,108.386244,30.81866,0,0,0,0,万州区
50010110000158,万州****坊网吧,108.408833,30.890749,1,48,0,0,万州区
50023510000017,云阳****海网吧,108.645652,30.616544,0,0,0,0,万州区
50011710000003,重庆****路网吧,108.413439,30.710054,1,13,0,0,万州区
50010110000018,万州****纤网吧,108.394101,30.806925,0,0,0,0,万州区
50010110000025,万州****E城）,108.455892,30.776175,0,0,0,0,万州区
50010110000077,万州****风网吧,108.393144,30.827039,1,8,0,0,万州区
50010110000150,万州****月网吧,108.393629,30.826652,1,9,0,0,万州区
50010110000156,万州****玮网吧,108.407776,30.890632,1,91,0,0,万州区
